codigo_estrato,estrato,sexo,edad,poblacion,peso
14,misiones,femenino,34,9465,0.0001359381329686639
14,misiones,masculino,34,9071,0.00013027942991640257
14,misiones,femenino,35,9588,0.0001377046823986846
14,misiones,masculino,35,9130,0.00013112679915519297
14,misiones,femenino,36,9697,0.00013927016116187363
14,misiones,masculino,36,8776,0.00012604258372245057
14,misiones,femenino,37,9064,0.00013017889458298676
14,misiones,masculino,37,8529,0.00012249512267192123
14,misiones,femenino,38,8722,0.0001252670254361
14,misiones,masculino,38,8152,0.00011708057685795544
14,misiones,femenino,39,9087,0.00013050922496421014
14,misiones,masculino,39,8581,0.00012324195657729582
14,misiones,femenino,40,8969,0.00012881448648662935
14,misiones,masculino,40,8751,0.00012568352896025122
14,misiones,femenino,41,8466,0.00012159030467117894
14,misiones,masculino,41,7818,0.00011228360523497247
14,misiones,femenino,42,9145,0.00013134223201251256
14,misiones,masculino,42,8477,0.00012174828876654665
14,misiones,femenino,43,8463,0.00012154721809971503
14,misiones,masculino,43,7740,0.00011116335437691058
14,misiones,femenino,44,8015,0.00011511295676110314
14,misiones,masculino,44,7408,0.00010639510713490357
14,misiones,femenino,45,7601,0.00010916700989908235
14,misiones,masculino,45,7353,0.00010560518665806505
14,misiones,femenino,46,7514,0.0001079174993266287
14,misiones,masculino,46,6971,0.00010011882989165939
14,misiones,femenino,47,7273,0.00010445621141902721
14,misiones,masculino,47,6854,9.843845360456656e-05
14,misiones,femenino,48,6794,9.757672217528817e-05
14,misiones,masculino,48,6252,8.979241493080685e-05
14,misiones,femenino,49,6723,9.65570066506421e-05
14,misiones,masculino,49,6323,9.081213045545293e-05
14,misiones,femenino,50,6747,9.690169922235345e-05
14,misiones,masculino,50,6335,9.09844767413086e-05
14,misiones,femenino,51,6206,8.913175416836008e-05
14,misiones,masculino,51,5873,8.43491447358651e-05
14,misiones,femenino,52,6231,8.949080893055942e-05
14,misiones,masculino,52,5680,8.157724197168632e-05
14,misiones,femenino,53,5792,8.318580730633929e-05
14,misiones,masculino,53,5409,7.768508834944565e-05
14,misiones,femenino,54,5840,8.3875192449762e-05
14,misiones,masculino,54,5349,7.682335692016727e-05
14,misiones,femenino,55,5722,8.218045397218118e-05
14,misiones,masculino,55,5126,7.362058844134931e-05
14,misiones,femenino,56,5910,8.48805457839201e-05
14,misiones,masculino,56,5500,7.899204768385119e-05
14,misiones,femenino,57,5831,8.374593273537023e-05
14,misiones,masculino,57,5474,7.86186307311639e-05
14,misiones,femenino,58,5658,8.126127378095092e-05
14,misiones,masculino,58,5366,7.706751415846282e-05
14,misiones,femenino,59,5714,8.20655564482774e-05
14,misiones,masculino,59,5207,7.478392587087512e-05
14,misiones,femenino,60,5476,7.864735511213984e-05
14,misiones,masculino,60,4994,7.172477929693688e-05
14,misiones,femenino,61,5095,7.317536053622215e-05
14,misiones,masculino,61,4876,7.003004081935608e-05
14,misiones,femenino,62,5026,7.218436939255201e-05
14,misiones,masculino,62,4723,6.783262567469621e-05
14,misiones,femenino,63,4954,7.115029167741796e-05
14,misiones,masculino,63,4484,6.440006214807067e-05
14,misiones,femenino,64,4732,6.796188538908797e-05
14,misiones,masculino,64,4491,6.45005974814865e-05
14,misiones,femenino,65,4700,6.750229529347284e-05
14,misiones,masculino,65,4336,6.227445795585068e-05
14,misiones,femenino,66,4197,6.0278113478022444e-05
14,misiones,masculino,66,3961,5.688863652286083e-05
14,misiones,femenino,67,4141,5.947383081069596e-05
14,misiones,masculino,67,3859,5.542369309308759e-05
14,misiones,femenino,68,3842,5.517953585479205e-05
14,misiones,masculino,68,3493,5.016713137448949e-05
14,misiones,femenino,69,3726,5.3513521758187186e-05
14,misiones,masculino,69,3367,4.83574953730049e-05
14,misiones,femenino,70,3473,4.987988756473003e-05
14,misiones,masculino,70,3250,4.6677119085912064e-05
14,misiones,femenino,71,2997,4.304348489245491e-05
14,misiones,masculino,71,2844,4.084606974779505e-05
14,misiones,femenino,72,2906,4.173652555804937e-05
14,misiones,masculino,72,2636,3.785873412629668e-05
14,misiones,femenino,73,2755,3.956783479436546e-05
14,misiones,masculino,73,2403,3.4512343742598985e-05
14,misiones,femenino,74,2490,3.576185431505263e-05
14,misiones,masculino,74,2118,3.0419119453526695e-05
14,misiones,femenino,75,2367,3.399530488503196e-05
14,misiones,masculino,75,1920,2.7575405736908053e-05
14,misiones,femenino,76,2267,3.255908583623466e-05
14,misiones,masculino,76,1745,2.5062022401512785e-05
14,misiones,femenino,77,1987,2.8537672499602238e-05
14,misiones,masculino,77,1633,2.3453457066859818e-05
14,misiones,femenino,78,1937,2.781956297520359e-05
14,misiones,masculino,78,1407,2.020760201657793e-05
14,misiones,femenino,79,1682,2.4157204400770492e-05
14,misiones,masculino,79,1217,1.747878582386307e-05
14,misiones,femenino,80,1440,2.068155430268104e-05
14,misiones,masculino,80,1132,1.6257999632385372e-05
14,misiones,femenino,81,1395,2.0035255730722257e-05
14,misiones,masculino,81,1068,1.5338819441155103e-05
14,misiones,femenino,82,1302,1.8699572015340773e-05
14,misiones,masculino,82,939,1.3486096868206594e-05
14,misiones,femenino,83,1264,1.81538087767978e-05
14,misiones,masculino,83,753,1.0814729437443626e-05
14,misiones,femenino,84,1052,1.5109024393347536e-05
14,misiones,masculino,84,672,9.651392007917819e-06
14,misiones,femenino,85,904,1.2983420201127541e-05
14,misiones,masculino,85,604,8.674763054735658e-06
14,misiones,femenino,86,840,1.2064240009897273e-05
14,misiones,masculino,86,486,6.980024577154851e-06
14,misiones,femenino,87,723,1.0383863722804438e-05
14,misiones,masculino,87,384,5.515081147381611e-06
14,misiones,femenino,88,553,7.942291339849038e-06
14,misiones,masculino,88,322,4.6246253371272875e-06
14,misiones,femenino,89,551,7.913566958873092e-06
14,misiones,masculino,89,299,4.2942949559039105e-06
14,misiones,femenino,90,413,5.931584671532826e-06
14,misiones,masculino,90,228,3.2745794312578313e-06
14,misiones,femenino,91,340,4.8831447659108005e-06
14,misiones,masculino,91,205,2.9442490500344534e-06
14,misiones,femenino,92,284,4.078862098584316e-06
14,misiones,masculino,92,136,1.9532579063643203e-06
14,misiones,femenino,93,217,3.1165953358901288e-06
14,misiones,masculino,93,103,1.4793056202612131e-06
14,misiones,femenino,94,184,2.6426430497870216e-06
14,misiones,masculino,94,104,1.4936678107491861e-06
14,misiones,femenino,95,129,1.8527225729485098e-06
14,misiones,masculino,95,82,1.1776996200137813e-06
15,neuquén,femenino,16,5324,7.646430215796795e-05
15,neuquén,masculino,16,5640,8.10027543521674e-05
15,neuquén,femenino,17,5134,7.373548596525309e-05
15,neuquén,masculino,17,5460,7.841756006433228e-05
15,neuquén,femenino,18,4624,6.641076881638689e-05
15,neuquén,masculino,18,4926,7.074815034375472e-05
15,neuquén,femenino,19,4697,6.745920872200892e-05
15,neuquén,masculino,19,4746,6.816295605591959e-05
15,neuquén,femenino,20,4786,6.873744367543851e-05
15,neuquén,masculino,20,4804,6.899596310422202e-05
15,neuquén,femenino,21,4757,6.832094015128729e-05
15,neuquén,masculino,21,5022,7.212692063060012e-05
15,neuquén,femenino,22,5261,7.555948415722566e-05
15,neuquén,masculino,22,5358,7.695261663455904e-05
15,neuquén,femenino,23,5000,7.181095243986472e-05
15,neuquén,masculino,23,5300,7.61196095862566e-05
15,neuquén,femenino,24,5317,7.636376682455214e-05
15,neuquén,masculino,24,5442,7.815904063554875e-05
15,neuquén,femenino,25,5679,8.156287978119835e-05
15,neuquén,masculino,25,5549,7.969579501776187e-05
15,neuquén,femenino,26,5687,8.167777730510213e-05
15,neuquén,masculino,26,5597,8.038518016118457e-05
15,neuquén,femenino,27,5824,8.364539740195442e-05
15,neuquén,masculino,27,5825,8.365975959244239e-05
15,neuquén,femenino,28,5931,8.518215178416754e-05
15,neuquén,masculino,28,5540,7.95665353033701e-05
15,neuquén,femenino,29,6194,8.895940788250441e-05
15,neuquén,masculino,29,6058,8.70061499761401e-05
15,neuquén,femenino,30,6632,9.525004731623657e-05
15,neuquén,masculino,30,6309,9.06110597886213e-05
15,neuquén,femenino,31,6451,9.265049083791346e-05
15,neuquén,masculino,31,6341,9.107064988423644e-05
15,neuquén,femenino,32,6127,8.799714111981023e-05
15,neuquén,masculino,32,5950,8.545503340343902e-05
15,neuquén,femenino,33,5956,8.554120654636686e-05
15,neuquén,masculino,33,5988,8.600079664198199e-05
15,neuquén,femenino,34,5999,8.615878073734969e-05
15,neuquén,masculino,34,5955,8.552684435587888e-05
15,neuquén,femenino,35,5905,8.480873483148023e-05
15,neuquén,masculino,35,5834,8.378901930683415e-05
15,neuquén,femenino,36,5747,8.253950873438051e-05
15,neuquén,masculino,36,5651,8.116073844753511e-05
15,neuquén,femenino,37,5521,7.929365368409862e-05
15,neuquén,masculino,37,5441,7.814467844506078e-05
15,neuquén,femenino,38,5549,7.969579501776187e-05
15,neuquén,masculino,38,5387,7.736912015871025e-05
15,neuquén,femenino,39,5593,8.032773139923267e-05
15,neuquén,masculino,39,5539,7.955217311288213e-05
15,neuquén,femenino,40,5852,8.404753873561767e-05
15,neuquén,masculino,40,5516,7.922184273165875e-05
15,neuquén,femenino,41,5701,8.187884797193375e-05
15,neuquén,masculino,41,5231,7.512861844258647e-05
15,neuquén,femenino,42,5961,8.561301749880672e-05
15,neuquén,masculino,42,5747,8.253950873438051e-05
15,neuquén,femenino,43,5485,7.87766148265316e-05
15,neuquén,masculino,43,5326,7.64930265389439e-05
15,neuquén,femenino,44,5404,7.761327739700579e-05
15,neuquén,masculino,44,5154,7.402272977501255e-05
15,neuquén,femenino,45,5140,7.382165910818093e-05
15,neuquén,masculino,45,4879,7.007312739082e-05
15,neuquén,femenino,46,4953,7.113592948692999e-05
15,neuquén,masculino,46,4667,6.702834300736972e-05
15,neuquén,femenino,47,4894,7.028856024813959e-05
15,neuquén,masculino,47,4639,6.662620167370648e-05
15,neuquén,femenino,48,4615,6.628150910199514e-05
15,neuquén,masculino,48,4416,6.342343319488852e-05
15,neuquén,femenino,49,4508,6.474475471978203e-05
15,neuquén,masculino,49,4199,6.030683785899839e-05
15,neuquén,femenino,50,4506,6.471603033880609e-05
15,neuquén,masculino,50,4310,6.190104100316339e-05
15,neuquén,femenino,51,4220,6.0608443859245826e-05
15,neuquén,masculino,51,3933,5.648649518919759e-05
15,neuquén,femenino,52,3994,5.736258880896394e-05
15,neuquén,masculino,52,3704,5.3197553567451785e-05
15,neuquén,femenino,53,3861,5.5452417474063535e-05
15,neuquén,masculino,53,3463,4.9736265659850305e-05
15,neuquén,femenino,54,3696,5.3082656043548e-05
15,neuquén,masculino,54,3330,4.78260943249499e-05
15,neuquén,femenino,55,3662,5.259434156695692e-05
15,neuquén,masculino,55,3409,4.896070737349977e-05
15,neuquén,femenino,56,3689,5.298212071013219e-05
15,neuquén,masculino,56,3327,4.7783007753485984e-05
15,neuquén,femenino,57,3597,5.166079918523868e-05
15,neuquén,masculino,57,3251,4.669148127640004e-05
15,neuquén,femenino,58,3565,5.1201209089623545e-05
15,neuquén,masculino,58,3072,4.4120649179052885e-05
15,neuquén,femenino,59,3456,4.9635730326434496e-05
15,neuquén,masculino,59,3145,4.5169089084674906e-05
15,neuquén,femenino,60,3340,4.796971622982963e-05
15,neuquén,masculino,60,3017,4.3330728702214374e-05
15,neuquén,femenino,61,3063,4.399138946466113e-05
15,neuquén,masculino,61,2882,4.1391832986338025e-05
15,neuquén,femenino,62,3041,4.367542127392572e-05
15,neuquén,masculino,62,2708,3.889281184143073e-05
15,neuquén,femenino,63,2898,4.162162803414559e-05
15,neuquén,masculino,63,2502,3.5934200600908306e-05
15,neuquén,femenino,64,2756,3.958219698485343e-05
15,neuquén,masculino,64,2548,3.659486136335506e-05
15,neuquén,femenino,65,2849,4.0917880700234916e-05
15,neuquén,masculino,65,2660,3.820342669800803e-05
15,neuquén,femenino,66,2645,3.798799384068844e-05
15,neuquén,masculino,66,2302,3.306176250331372e-05
15,neuquén,femenino,67,2578,3.7025727077994246e-05
15,neuquén,masculino,67,2185,3.138138621622088e-05
15,neuquén,femenino,68,2398,3.444053279015912e-05
15,neuquén,masculino,68,2109,3.0289859739134937e-05
15,neuquén,femenino,69,2362,3.392349393259209e-05
15,neuquén,masculino,69,1932,2.7747752022763727e-05
15,neuquén,femenino,70,2185,3.138138621622088e-05
15,neuquén,masculino,70,1857,2.6670587736165756e-05
15,neuquén,femenino,71,2027,2.9112160119121157e-05
15,neuquén,masculino,71,1729,2.483222735370522e-05
15,neuquén,femenino,72,1976,2.8379688404234537e-05
15,neuquén,masculino,72,1720,2.4702967639313462e-05
15,neuquén,femenino,73,1777,2.5521612497127922e-05
15,neuquén,masculino,73,1523,2.1873616113182793e-05
15,neuquén,femenino,74,1716,2.464551887736157e-05
15,neuquén,masculino,74,1384,1.9877271635354553e-05
15,neuquén,femenino,75,1458,2.094007373146455e-05
15,neuquén,masculino,75,1226,1.760804553825483e-05
15,neuquén,femenino,76,1501,2.1557647922447388e-05
15,neuquén,masculino,76,1178,1.6918660394832128e-05
15,neuquén,femenino,77,1367,1.9633114397059015e-05
15,neuquén,masculino,77,1060,1.522392191725132e-05
15,neuquén,femenino,78,1163,1.6703227537512533e-05
15,neuquén,masculino,78,864,1.2408932581608624e-05
15,neuquén,femenino,79,1127,1.618618867994551e-05
15,neuquén,masculino,79,865,1.2423294772096597e-05
15,neuquén,femenino,80,914,1.312704210600727e-05
15,neuquén,masculino,80,752,1.0800367246955653e-05
15,neuquén,femenino,81,882,1.2667452010392136e-05
15,neuquén,masculino,81,642,9.22052629327863e-06
15,neuquén,femenino,82,828,1.1891893724041598e-05
15,neuquén,masculino,82,587,8.430605816440118e-06
15,neuquén,femenino,83,710,1.019715524646079e-05
15,neuquén,masculino,83,465,6.678418576907419e-06
15,neuquén,femenino,84,703,1.0096619913044979e-05
15,neuquén,masculino,84,361,5.184750766158233e-06
15,neuquén,femenino,85,579,8.315708292536334e-06
15,neuquén,masculino,85,378,5.428908004453773e-06
15,neuquén,femenino,86,538,7.726858482529444e-06
15,neuquén,masculino,86,303,4.351743717855802e-06
15,neuquén,femenino,87,478,6.865127053251067e-06
15,neuquén,masculino,87,242,3.4756500980894522e-06
15,neuquén,femenino,88,344,4.9405935278626926e-06
15,neuquén,masculino,88,203,2.9155246690585074e-06
15,neuquén,femenino,89,338,4.854420384934855e-06
15,neuquén,masculino,89,160,2.297950478075671e-06
15,neuquén,femenino,90,274,3.935240193704586e-06
15,neuquén,masculino,90,142,2.039431049292158e-06
15,neuquén,femenino,91,237,3.403839145649588e-06
15,neuquén,masculino,91,118,1.6947384775808073e-06
15,neuquén,femenino,92,201,2.886800288082562e-06
15,neuquén,masculino,92,103,1.4793056202612131e-06
15,neuquén,femenino,93,155,2.226139525635806e-06
15,neuquén,masculino,93,69,9.909911436701332e-07
15,neuquén,femenino,94,125,1.795273810996618e-06
15,neuquén,masculino,94,55,7.899204768385119e-07
15,neuquén,femenino,95,89,1.278234953429592e-06
15,neuquén,masculino,95,36,5.17038857567026e-07
16,río negro,femenino,16,5652,8.117510063802308e-05
16,río negro,masculino,16,5896,8.467947511708847e-05
16,río negro,femenino,17,5595,8.035645578020862e-05
16,río negro,masculino,17,5942,8.534013587953524e-05
16,río negro,femenino,18,5156,7.405145415598849e-05
16,río negro,masculino,18,5451,7.828830034994052e-05
16,río negro,femenino,19,4993,7.171041710644891e-05
16,río negro,masculino,19,5353,7.688080568211917e-05
16,río negro,femenino,20,4971,7.139444891571351e-05
16,río negro,masculino,20,5180,7.439614672769985e-05
16,río negro,femenino,21,5366,7.706751415846282e-05
16,río negro,masculino,21,5331,7.656483749138376e-05
16,río negro,femenino,22,5487,7.880533920750754e-05
16,río negro,masculino,22,5635,8.093094339972753e-05
16,río negro,femenino,23,5447,7.823085158798862e-05
16,río negro,masculino,23,5488,7.881970139799552e-05
16,río negro,femenino,24,5590,8.028464482776876e-05
16,río negro,masculino,24,5447,7.823085158798862e-05
16,río negro,femenino,25,5873,8.43491447358651e-05
16,río negro,masculino,25,5656,8.123254939997497e-05
16,río negro,femenino,26,5877,8.440659349781699e-05
16,río negro,masculino,26,5638,8.097402997119145e-05
16,río negro,femenino,27,6009,8.630240264222941e-05
16,río negro,masculino,27,5746,8.252514654389254e-05
16,río negro,femenino,28,5785,8.308527197292348e-05
16,río negro,masculino,28,5721,8.21660917816932e-05
16,río negro,femenino,29,6199,8.903121883494427e-05
16,río negro,masculino,29,5612,8.060061301850416e-05
16,río negro,femenino,30,6420,9.22052629327863e-05
16,río negro,masculino,30,6081,8.733648035736347e-05
16,río negro,femenino,31,6270,9.005093435959036e-05
16,río negro,masculino,31,5928,8.51390652127036e-05
16,río negro,femenino,32,6033,8.664709521394078e-05
16,río negro,masculino,32,5726,8.223790273413307e-05
16,río negro,femenino,33,5931,8.518215178416754e-05
16,río negro,masculino,33,5652,8.117510063802308e-05
16,río negro,femenino,34,5943,8.535449807002321e-05
16,río negro,masculino,34,5690,8.172086387656605e-05
16,río negro,femenino,35,6092,8.749446445273117e-05
16,río negro,masculino,35,5787,8.311399635389943e-05
16,río negro,femenino,36,5956,8.554120654636686e-05
16,río negro,masculino,36,5585,8.021283387532889e-05
16,río negro,femenino,37,5806,8.338687797317091e-05
16,río negro,masculino,37,5460,7.841756006433228e-05
16,río negro,femenino,38,5814,8.350177549707469e-05
16,río negro,masculino,38,5353,7.688080568211917e-05
16,río negro,femenino,39,5921,8.50385298792878e-05
16,río negro,masculino,39,5521,7.929365368409862e-05
16,río negro,femenino,40,6002,8.62018673088136e-05
16,río negro,masculino,40,5742,8.246769778194065e-05
16,río negro,femenino,41,5708,8.197938330534956e-05
16,río negro,masculino,41,5427,7.794360777822916e-05
16,río negro,femenino,42,6059,8.702051216662807e-05
16,río negro,masculino,42,5609,8.055752644704024e-05
16,río negro,femenino,43,5865,8.423424721196132e-05
16,río negro,masculino,43,5331,7.656483749138376e-05
16,río negro,femenino,44,5655,8.1218187209487e-05
16,río negro,masculino,44,5368,7.709623853943877e-05
16,río negro,femenino,45,5463,7.84606466357962e-05
16,río negro,masculino,45,5130,7.36780372033012e-05
16,río negro,femenino,46,5074,7.287375453597472e-05
16,río negro,masculino,46,4886,7.017366272423581e-05
16,río negro,femenino,47,5064,7.2730132631095e-05
16,río negro,masculino,47,4813,6.912522281861378e-05
16,río negro,femenino,48,4779,6.86369083420227e-05
16,río negro,masculino,48,4433,6.366759043318406e-05
16,río negro,femenino,49,4810,6.908213624714986e-05
16,río negro,masculino,49,4422,6.350960633781636e-05
16,río negro,femenino,50,4584,6.583628119686798e-05
16,río negro,masculino,50,4394,6.310746500415312e-05
16,río negro,femenino,51,4295,6.16856081458438e-05
16,río negro,masculino,51,4101,5.889934319117704e-05
16,río negro,femenino,52,4163,5.978979900143136e-05
16,río negro,masculino,52,3881,5.573966128382299e-05
16,río negro,femenino,53,3886,5.581147223626286e-05
16,río negro,masculino,53,3688,5.296775851964421e-05
16,río negro,femenino,54,4001,5.746312414237975e-05
16,río negro,masculino,54,3580,5.141664194694314e-05
16,río negro,femenino,55,3966,5.696044747530069e-05
16,río negro,masculino,55,3533,5.074161899400841e-05
16,río negro,femenino,56,4020,5.773600576165123e-05
16,río negro,masculino,56,3695,5.306829385306003e-05
16,río negro,femenino,57,3982,5.7190242523108265e-05
16,río negro,masculino,57,3625,5.206294051890192e-05
16,río negro,femenino,58,3808,5.469122137820097e-05
16,río negro,masculino,58,3494,5.018149356497746e-05
16,río negro,femenino,59,3856,5.538060652162367e-05
16,río negro,masculino,59,3451,4.956391937399463e-05
16,río negro,femenino,60,3702,5.316882918647584e-05
16,río negro,masculino,60,3420,4.911869146886747e-05
16,río negro,femenino,61,3478,4.99516985171699e-05
16,río negro,masculino,61,3050,4.3804680988317477e-05
16,río negro,femenino,62,3397,4.878836108764409e-05
16,río negro,masculino,62,3038,4.36323347024618e-05
16,río negro,femenino,63,3255,4.6748930038351935e-05
16,río negro,masculino,63,2967,4.261261917781573e-05
16,río negro,femenino,64,3134,4.5011104989307206e-05
16,río negro,masculino,64,2773,3.9826354223148976e-05
16,río negro,femenino,65,3296,4.733777984835882e-05
16,río negro,masculino,65,2981,4.2813689844647346e-05
16,río negro,femenino,66,2925,4.200940717732086e-05
16,río negro,masculino,66,2628,3.77438366023929e-05
16,río negro,femenino,67,3052,4.383340536929342e-05
16,río negro,masculino,67,2680,3.849067050776749e-05
16,río negro,femenino,68,2769,3.976890546119708e-05
16,río negro,masculino,68,2523,3.6235806601155735e-05
16,río negro,femenino,69,2710,3.8921536222406676e-05
16,río negro,masculino,69,2419,3.474213879040655e-05
16,río negro,femenino,70,2637,3.7873096316784655e-05
16,río negro,masculino,70,2189,3.143883497817277e-05
16,río negro,femenino,71,2386,3.426818650430344e-05
16,río negro,masculino,71,2064,2.9643561167176157e-05
16,río negro,femenino,72,2432,3.4928847266750196e-05
16,río negro,masculino,72,2057,2.9543025833760344e-05
16,río negro,femenino,73,2212,3.176916535939615e-05
16,río negro,masculino,73,1884,2.7058366879341025e-05
16,río negro,femenino,74,2067,2.9686647738640076e-05
16,río negro,masculino,74,1759,2.5263093068344408e-05
16,río negro,femenino,75,1990,2.858075907106616e-05
16,río negro,masculino,75,1589,2.2821520685389008e-05
16,río negro,femenino,76,1897,2.7245075355684675e-05
16,río negro,masculino,76,1505,2.161509668439928e-05
16,río negro,femenino,77,1762,2.5306179639808327e-05
16,río negro,masculino,77,1380,1.981982287340266e-05
16,río negro,femenino,78,1569,2.253427687562955e-05
16,río negro,masculino,78,1216,1.7464423633375098e-05
16,río negro,femenino,79,1520,2.1830529541718874e-05
16,río negro,masculino,79,1062,1.5252646298227266e-05
16,río negro,femenino,80,1337,1.9202248682419824e-05
16,río negro,masculino,80,982,1.410367105918943e-05
16,río negro,femenino,81,1283,1.8426690396069286e-05
16,río negro,masculino,81,843,1.2107326581361192e-05
16,río negro,femenino,82,1065,1.5295732869691184e-05
16,río negro,masculino,82,767,1.1015800104275248e-05
16,río negro,femenino,83,989,1.4204206392605241e-05
16,río negro,masculino,83,642,9.22052629327863e-06
16,río negro,femenino,84,849,1.2193499724289028e-05
16,río negro,masculino,84,567,8.143362006680659e-06
16,río negro,femenino,85,881,1.2653089819904163e-05
16,río negro,masculino,85,473,6.793316100811202e-06
16,río negro,femenino,86,701,1.0067895532069033e-05
16,río negro,masculino,86,420,6.032120004948637e-06
16,río negro,femenino,87,625,8.97636905498309e-06
16,río negro,masculino,87,376,5.4001836234778265e-06
16,río negro,femenino,88,517,7.425252482282012e-06
16,río negro,masculino,88,271,3.892153622240668e-06
16,río negro,femenino,89,507,7.281630577402282e-06
16,río negro,masculino,89,236,3.3894769551616146e-06
16,río negro,femenino,90,412,5.9172224810448525e-06
16,río negro,masculino,90,187,2.6857296212509404e-06
16,río negro,femenino,91,360,5.17038857567026e-06
16,río negro,masculino,91,181,2.5995564783231028e-06
16,río negro,femenino,92,297,4.265570574927964e-06
16,río negro,masculino,92,140,2.010706668316212e-06
16,río negro,femenino,93,223,3.2027684788179664e-06
16,río negro,masculino,93,130,1.8670847634364826e-06
16,río negro,femenino,94,179,2.5708320973471568e-06
16,río negro,masculino,94,93,1.3356837153814838e-06
16,río negro,femenino,95,133,1.9101713349004015e-06
16,río negro,masculino,95,50,7.181095243986471e-07
17,salta,femenino,16,12101,0.0001737968670949606
17,salta,masculino,16,12487,0.00017934067262331815
17,salta,femenino,17,12640,0.00018153808776797802
17,salta,masculino,17,12957,0.00018609090215266543
17,salta,femenino,18,11975,0.000171987231093476
17,salta,masculino,18,12174,0.0001748453070005826
17,salta,femenino,19,12719,0.00018267270081652787
17,salta,masculino,19,12557,0.00018034602595747625
17,salta,femenino,20,12139,0.00017434263033350357
17,salta,masculino,20,12165,0.00017471604728619086
17,salta,femenino,21,12397,0.00017804807547940058
17,salta,masculino,21,12342,0.00017725815500256207
17,salta,femenino,22,12644,0.0001815955365299299
17,salta,masculino,22,12625,0.0001813226549106584
17,salta,femenino,23,12099,0.00017376814271398465
17,salta,masculino,23,11962,0.00017180052261713235
17,salta,femenino,24,12496,0.0001794699323377099
17,salta,masculino,24,12010,0.00017248990776055505
17,salta,femenino,25,12548,0.0001802167662430845
17,salta,masculino,25,12050,0.00017306439538007396
17,salta,femenino,26,12346,0.00017731560376451396
17,salta,masculino,26,11941,0.00017149891661688492
17,salta,femenino,27,13127,0.00018853247453562083
17,salta,masculino,27,12168,0.00017475913385765478
17,salta,femenino,28,12376,0.00017774646947915315
17,salta,masculino,28,11644,0.00016723334604195695
17,salta,femenino,29,12419,0.00017836404367013598
17,salta,masculino,29,11739,0.0001685977541383144
17,salta,femenino,30,12447,0.00017876618500379924
17,salta,masculino,30,11740,0.00016861211632880236
17,salta,femenino,31,11266,0.00016180443803750317
17,salta,masculino,31,10524,0.00015114769269542727
17,salta,femenino,32,10386,0.000149165710408087
17,salta,masculino,32,9827,0.00014113724592531012
17,salta,femenino,33,10532,0.00015126259021933105
17,salta,masculino,33,9774,0.00014037604982944756
17,salta,femenino,34,10682,0.00015341691879252697
17,salta,masculino,34,10028,0.00014402404621339268
17,salta,femenino,35,10891,0.00015641861660451332
17,salta,masculino,35,10289,0.0001477725779307536
17,salta,femenino,36,10580,0.00015195197536275375
17,salta,masculino,36,9936,0.00014270272468849918
17,salta,femenino,37,10426,0.0001497401980276059
17,salta,masculino,37,9334,0.00013405668601473945
17,salta,femenino,38,9897,0.00014214259925946822
17,salta,masculino,38,9372,0.00013460244925328244
17,salta,femenino,39,10194,0.0001464081698343962
17,salta,masculino,39,9635,0.00013837970535161931
17,salta,femenino,40,10660,0.00015310095060179157
17,salta,masculino,40,9920,0.0001424729296406916
17,salta,femenino,41,9921,0.00014248729183117956
17,salta,masculino,41,9058,0.00013009272144005892
17,salta,femenino,42,10563,0.0001517078181244582
17,salta,masculino,42,9694,0.0001392270745904097
17,salta,femenino,43,10037,0.00014415330592778443
17,salta,masculino,43,9010,0.00012940333629663623
17,salta,femenino,44,9675,0.00013895419297113823
17,salta,masculino,44,8899,0.00012780913315247122
17,salta,femenino,45,9437,0.00013553599163500067
17,salta,masculino,45,8594,0.0001234286650536395
17,salta,femenino,46,9206,0.00013221832563227893
17,salta,masculino,46,8384,0.00012041260505116516
17,salta,femenino,47,9119,0.00013096881505982527
17,salta,masculino,47,8278,0.00011889021285944003
17,salta,femenino,48,8055,0.00011568744438062207
17,salta,masculino,48,7482,0.00010745790923101357
17,salta,femenino,49,8012,0.00011506987018963922
17,salta,masculino,49,7339,0.00010540411599123343
17,salta,femenino,50,7982,0.00011463900447500004
17,salta,masculino,50,7092,0.00010185665494070412
17,salta,femenino,51,7532,0.00010817601875541221
17,salta,masculino,51,6748,9.691606141284142e-05
17,salta,femenino,52,7398,0.00010625148523002384
17,salta,masculino,52,6766,9.717458084162493e-05
17,salta,femenino,53,6769,9.721766741308885e-05
17,salta,masculino,53,6327,9.086957921740482e-05
17,salta,femenino,54,6667,9.575272398331561e-05
17,salta,masculino,54,6023,8.650347330906103e-05
17,salta,femenino,55,6608,9.490535474452522e-05
17,salta,masculino,55,5919,8.500980549831185e-05
17,salta,femenino,56,6637,9.532185826867643e-05
17,salta,masculino,56,6012,8.634548921369333e-05
17,salta,femenino,57,6524,9.369893074353549e-05
17,salta,masculino,57,5825,8.365975959244239e-05
17,salta,femenino,58,6223,8.937591140665563e-05
17,salta,masculino,58,5708,8.197938330534956e-05
17,salta,femenino,59,6266,8.999348559763847e-05
17,salta,masculino,59,5720,8.215172959120523e-05
17,salta,femenino,60,6018,8.643166235662117e-05
17,salta,masculino,60,5317,7.636376682455214e-05
17,salta,femenino,61,5646,8.108892749509525e-05
17,salta,masculino,61,5152,7.39940053940366e-05
17,salta,femenino,62,5430,7.798669434969308e-05
17,salta,masculino,62,4918,7.063325281985094e-05
